267.044 2.63372 0.0159532
267.528 2.63526 0.015848
268.013 2.63679 0.0157439
268.498 2.6383 0.0156407
268.982 2.63981 0.0155384
269.467 2.64131 0.015437
269.952 2.6428 0.0153366
270.436 2.64428 0.015237
270.921 2.64575 0.0151384
271.405 2.64721 0.0150406
271.89 2.64866 0.0149438
272.375 2.6501 0.0148477
272.859 2.65153 0.0147526
273.344 2.65295 0.0146582
273.829 2.65437 0.0145647
274.313 2.65577 0.0144721
274.798 2.65716 0.0143802
275.283 2.65855 0.0142891
275.767 2.65993 0.0141989
276.252 2.6613 0.0141094
276.737 2.66266 0.0140207
277.221 2.66401 0.0139328
277.706 2.66536 0.0138456
278.191 2.66669 0.0137592
278.675 2.66802 0.0136736
279.16 2.66934 0.0135886
279.645 2.67065 0.0135044
280.129 2.67195 0.013421
280.614 2.67324 0.0133382
281.099 2.67453 0.0132561
281.583 2.67581 0.0131748
282.068 2.67708 0.0130941
282.553 2.67834 0.0130141
283.037 2.6796 0.0129348
283.522 2.68085 0.0128561
284.006 2.68209 0.0127781
284.491 2.68332 0.0127008
284.976 2.68454 0.0126241
285.46 2.68576 0.012548
285.945 2.68697 0.0124726
286.43 2.68818 0.0123978
286.914 2.68937 0.0123236
287.399 2.69056 0.01225
287.884 2.69174 0.012177
288.368 2.69292 0.0121047
288.853 2.69408 0.0120329
289.338 2.69525 0.0119617
289.822 2.6964 0.0118911
290.307 2.69755 0.011821
290.792 2.69869 0.0117516
291.276 2.69982 0.0116826
291.761 2.70095 0.0116143
292.246 2.70207 0.0115465
292.73 2.70318 0.0114792
293.215 2.70429 0.0114125
293.7 2.70539 0.0113463
294.184 2.70649 0.0112807
294.669 2.70757 0.0112155
295.153 2.70866 0.0111509
295.638 2.70973 0.0110868
296.123 2.7108 0.0110232
296.607 2.71187 0.0109601
297.092 2.71292 0.0108975
297.577 2.71398 0.0108354
298.061 2.71502 0.0107738
298.546 2.71606 0.0107126
299.031 2.71709 0.010652
299.515 2.71812 0.0105918
300 2.71914 0.0105321
